concessionaria,mes_ano,sentido,praca,tipo_cobranca,categoria_eixo,tipo_de_veiculo,volume_total,arquivo_origem,arquivo_original,linha_hash,mes_ano_raw
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,17.0,COMERCIAL,3.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Automática|17|Comercial|3,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,2.0,COMERCIAL,7335.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Automática|2|Comercial|7335,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,2.0,PASSEIO,59942.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Automática|2|Passeio|59942,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,20.0,COMERCIAL,11.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Automática|20|Comercial|11,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,3.0,COMERCIAL,13943.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Automática|3|Comercial|13943,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,3.0,PASSEIO,388.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Automática|3|Passeio|388,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,4.0,COMERCIAL,7929.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Automática|4|Comercial|7929,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,4.0,PASSEIO,69.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Automática|4|Passeio|69,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,5.0,COMERCIAL,7812.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Automática|5|Comercial|7812,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,6.0,COMERCIAL,22950.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Automática|6|Comercial|22950,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,7.0,COMERCIAL,6852.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Automática|7|Comercial|6852,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,8.0,COMERCIAL,3379.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Automática|8|Comercial|3379,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,9.0,COMERCIAL,3812.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Automática|9|Comercial|3812,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),MANUAL,10.0,COMERCIAL,93.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Manual|10|Comercial|93,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),MANUAL,11.0,COMERCIAL,61.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Manual|11|Comercial|61,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),MANUAL,12.0,COMERCIAL,34.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Manual|12|Comercial|34,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),MANUAL,13.0,COMERCIAL,10.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Manual|13|Comercial|10,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),MANUAL,14.0,COMERCIAL,4.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Manual|14|Comercial|4,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),MANUAL,15.0,COMERCIAL,4.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Manual|15|Comercial|4,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),MANUAL,16.0,COMERCIAL,1.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Manual|16|Comercial|1,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),MANUAL,17.0,COMERCIAL,2.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Manual|17|Comercial|2,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),MANUAL,2.0,COMERCIAL,4576.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Manual|2|Comercial|4576,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),MANUAL,2.0,MOTO,3046.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Manual|2|Moto|3046,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),MANUAL,2.0,PASSEIO,67626.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Manual|2|Passeio|67626,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),MANUAL,20.0,COMERCIAL,6.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Manual|20|Comercial|6,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),MANUAL,3.0,COMERCIAL,4300.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Manual|3|Comercial|4300,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),MANUAL,3.0,PASSEIO,464.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Manual|3|Passeio|464,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),MANUAL,4.0,COMERCIAL,2142.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Manual|4|Comercial|2142,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),MANUAL,4.0,PASSEIO,72.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Manual|4|Passeio|72,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),MANUAL,5.0,COMERCIAL,1791.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Manual|5|Comercial|1791,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),MANUAL,6.0,COMERCIAL,4887.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Manual|6|Comercial|4887,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),MANUAL,7.0,COMERCIAL,1174.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Manual|7|Comercial|1174,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),MANUAL,8.0,COMERCIAL,650.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Manual|8|Comercial|650,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),MANUAL,9.0,COMERCIAL,668.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|Manual|9|Comercial|668,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),OCR/PLACA,10.0,COMERCIAL,4.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|OCR/PLACA|10|Comercial|4,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),OCR/PLACA,11.0,COMERCIAL,2.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|OCR/PLACA|11|Comercial|2,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),OCR/PLACA,12.0,COMERCIAL,1.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|OCR/PLACA|12|Comercial|1,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),OCR/PLACA,2.0,COMERCIAL,317.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|OCR/PLACA|2|Comercial|317,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),OCR/PLACA,2.0,PASSEIO,4775.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|OCR/PLACA|2|Passeio|4775,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),OCR/PLACA,3.0,COMERCIAL,372.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|OCR/PLACA|3|Comercial|372,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),OCR/PLACA,3.0,PASSEIO,25.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|OCR/PLACA|3|Passeio|25,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),OCR/PLACA,4.0,COMERCIAL,159.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|OCR/PLACA|4|Comercial|159,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),OCR/PLACA,4.0,PASSEIO,6.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|OCR/PLACA|4|Passeio|6,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),OCR/PLACA,5.0,COMERCIAL,81.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|OCR/PLACA|5|Comercial|81,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),OCR/PLACA,6.0,COMERCIAL,221.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|OCR/PLACA|6|Comercial|221,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),OCR/PLACA,7.0,COMERCIAL,65.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|OCR/PLACA|7|Comercial|65,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),OCR/PLACA,8.0,COMERCIAL,40.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|OCR/PLACA|8|Comercial|40,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,7 (CARMÓPOLIS DE MINAS),OCR/PLACA,9.0,COMERCIAL,27.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|7 (Carmópolis de Minas)|OCR/PLACA|9|Comercial|27,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,8 (ITATIAIUÇU),AUTOMÁTICA,10.0,COMERCIAL,587.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|8 (Itatiaiuçu)|Automática|10|Comercial|587,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,8 (ITATIAIUÇU),AUTOMÁTICA,11.0,COMERCIAL,612.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|8 (Itatiaiuçu)|Automática|11|Comercial|612,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,8 (ITATIAIUÇU),AUTOMÁTICA,12.0,COMERCIAL,204.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|8 (Itatiaiuçu)|Automática|12|Comercial|204,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,8 (ITATIAIUÇU),AUTOMÁTICA,13.0,COMERCIAL,67.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|8 (Itatiaiuçu)|Automática|13|Comercial|67,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,8 (ITATIAIUÇU),AUTOMÁTICA,14.0,COMERCIAL,60.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|8 (Itatiaiuçu)|Automática|14|Comercial|60,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,8 (ITATIAIUÇU),AUTOMÁTICA,15.0,COMERCIAL,26.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|8 (Itatiaiuçu)|Automática|15|Comercial|26,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,8 (ITATIAIUÇU),AUTOMÁTICA,16.0,COMERCIAL,7.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|8 (Itatiaiuçu)|Automática|16|Comercial|7,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,8 (ITATIAIUÇU),AUTOMÁTICA,17.0,COMERCIAL,2.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|8 (Itatiaiuçu)|Automática|17|Comercial|2,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,8 (ITATIAIUÇU),AUTOMÁTICA,18.0,COMERCIAL,1.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|8 (Itatiaiuçu)|Automática|18|Comercial|1,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,8 (ITATIAIUÇU),AUTOMÁTICA,2.0,COMERCIAL,8036.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|8 (Itatiaiuçu)|Automática|2|Comercial|8036,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,8 (ITATIAIUÇU),AUTOMÁTICA,2.0,MOTO,34.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|8 (Itatiaiuçu)|Automática|2|Moto|34,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,8 (ITATIAIUÇU),AUTOMÁTICA,2.0,PASSEIO,66232.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|8 (Itatiaiuçu)|Automática|2|Passeio|66232,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,8 (ITATIAIUÇU),AUTOMÁTICA,20.0,COMERCIAL,17.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|8 (Itatiaiuçu)|Automática|20|Comercial|17,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,8 (ITATIAIUÇU),AUTOMÁTICA,3.0,COMERCIAL,14236.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|8 (Itatiaiuçu)|Automática|3|Comercial|14236,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,8 (ITATIAIUÇU),AUTOMÁTICA,3.0,PASSEIO,492.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|8 (Itatiaiuçu)|Automática|3|Passeio|492,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,8 (ITATIAIUÇU),AUTOMÁTICA,4.0,COMERCIAL,8137.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|8 (Itatiaiuçu)|Automática|4|Comercial|8137,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,8 (ITATIAIUÇU),AUTOMÁTICA,4.0,PASSEIO,159.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|8 (Itatiaiuçu)|Automática|4|Passeio|159,00",01/2024
AUTOPISTA FERNÃO DIAS,,DECRESCENTE,8 (ITATIAIUÇU),AUTOMÁTICA,5.0,COMERCIAL,8109.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Decrescente|8 (Itatiaiuçu)|Automática|5|Comercial|8109,00",01/2024
