concessionaria,mes_ano,sentido,praca,tipo_cobranca,categoria_eixo,tipo_de_veiculo,volume_total,arquivo_origem
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Comercial 8 eixos,Comercial,"6,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Comercial 8 eixos,Comercial,"8,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Comercial 8 eixos,Comercial,"6,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Comercial 8 eixos,Comercial,"8,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Comercial 8 eixos,Comercial,"8,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Comercial 8 eixos,Comercial,"8,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Comercial 8 eixos,Comercial,"9,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Comercial 8 eixos,Comercial,"5,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Comercial 8 eixos,Comercial,"11,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Comercial 8 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Comercial 8 eixos,Comercial,"5,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Comercial 8 eixos,Comercial,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Comercial 8 eixos,Comercial,"9,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Comercial 9 eixos,Comercial,"59,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Comercial 9 eixos,Comercial,"72,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Comercial 9 eixos,Comercial,"95,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Comercial 9 eixos,Comercial,"83,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Comercial 9 eixos,Comercial,"92,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Comercial Acima 10 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Comercial Acima 10 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Comercial Acima 10 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 2 eixos,Passeio,"1184,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 2 eixos,Passeio,"1221,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 3 eixos,Passeio,"17,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 3 eixos,Passeio,"22,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 3 eixos,Passeio,"14,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 3 eixos,Passeio,"22,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 3 eixos,Passeio,"13,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 3 eixos,Passeio,"14,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 3 eixos,Passeio,"15,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 3 eixos,Passeio,"24,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 3 eixos,Passeio,"27,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 3 eixos,Passeio,"18,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 4 eixos,Passeio,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 4 eixos,Passeio,"4,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 4 eixos,Passeio,"4,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 4 eixos,Passeio,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 4 eixos,Passeio,"4,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 4 eixos,Passeio,"4,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 4 eixos,Passeio,"4,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 4 eixos,Passeio,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 4 eixos,Passeio,"9,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 4 eixos,Passeio,"4,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 4 eixos,Passeio,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 4 eixos,Passeio,"6,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 4 eixos,Passeio,"5,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 4 eixos,Passeio,"5,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 4 eixos,Passeio,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 4 eixos,Passeio,"6,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P6 FRONTEIRA,N/I,Veículo Passeio 4 eixos,Passeio,"9,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Moto,Moto,"229,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Moto,Moto,"132,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 3 eixos,Comercial,"188,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 4 eixos,Comercial,"371,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 5 eixos,Comercial,"185,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 5 eixos,Comercial,"216,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 5 eixos,Comercial,"210,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 5 eixos,Comercial,"184,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 6 eixos,Comercial,"273,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 7 eixos,Comercial,"165,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 7 eixos,Comercial,"72,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 7 eixos,Comercial,"98,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 8 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 8 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 8 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 8 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 8 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 8 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 8 eixos,Comercial,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 8 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 8 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 8 eixos,Comercial,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 9 eixos,Comercial,"31,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 9 eixos,Comercial,"28,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 9 eixos,Comercial,"26,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 9 eixos,Comercial,"26,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 9 eixos,Comercial,"32,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Comercial 9 eixos,Comercial,"26,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 2 eixos,Passeio,"3718,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 3 eixos,Passeio,"30,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 3 eixos,Passeio,"30,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 3 eixos,Passeio,"30,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 3 eixos,Passeio,"20,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 3 eixos,Passeio,"19,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 3 eixos,Passeio,"21,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 3 eixos,Passeio,"22,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 3 eixos,Passeio,"16,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 4 eixos,Passeio,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 4 eixos,Passeio,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 4 eixos,Passeio,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 4 eixos,Passeio,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 4 eixos,Passeio,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 4 eixos,Passeio,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 4 eixos,Passeio,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 4 eixos,Passeio,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 4 eixos,Passeio,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 4 eixos,Passeio,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 4 eixos,Passeio,"4,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 4 eixos,Passeio,"4,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 4 eixos,Passeio,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 4 eixos,Passeio,"4,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P7 FLORESTAL,N/I,Veículo Passeio 4 eixos,Passeio,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Moto,Moto,"28,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Moto,Moto,"18,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Moto,Moto,"28,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Moto,Moto,"24,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Moto,Moto,"26,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Moto,Moto,"24,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Moto,Moto,"26,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Moto,Moto,"20,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Moto,Moto,"28,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Moto,Moto,"28,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Moto,Moto,"23,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 3 eixos,Comercial,"337,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 3 eixos,Comercial,"231,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 4 eixos,Comercial,"266,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 5 eixos,Comercial,"172,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 5 eixos,Comercial,"177,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 5 eixos,Comercial,"100,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 6 eixos,Comercial,"220,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 7 eixos,Comercial,"52,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 7 eixos,Comercial,"128,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 8 eixos,Comercial,"6,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 8 eixos,Comercial,"7,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 8 eixos,Comercial,"7,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 8 eixos,Comercial,"16,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 8 eixos,Comercial,"10,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 8 eixos,Comercial,"16,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 8 eixos,Comercial,"6,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 8 eixos,Comercial,"7,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 8 eixos,Comercial,"10,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 8 eixos,Comercial,"10,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 8 eixos,Comercial,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 8 eixos,Comercial,"16,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 8 eixos,Comercial,"14,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
